DownClass,FavScoreDiffClass,yrdline100Class,TimeSecsClass,counts
2,3,7,27,0.125
3,3,7,27,0.2
4,3,7,27,0.3333333333333333
1,3,7,28,0.07692307692307693
2,3,7,28,0.16666666666666666
3,3,7,28,0.3333333333333333
4,3,7,28,0.25
1,3,7,29,0.1
2,3,7,29,0.3333333333333333
3,3,7,29,0.5
4,3,7,29,0.5
1,3,7,30,0.14285714285714285
2,3,7,30,0.3333333333333333
3,3,7,30,0.3333333333333333
4,3,7,30,0.3333333333333333
1,3,7,31,0.14285714285714285
2,3,7,31,0.14285714285714285
3,3,7,31,0.2
4,3,7,31,0.3333333333333333
1,3,7,32,0.2
2,3,7,32,0.6666666666666666
3,3,7,32,0.5
4,3,7,32,0.3333333333333333
1,3,7,33,0.14285714285714285
2,3,7,33,0.14285714285714285
3,3,7,33,0.3333333333333333
4,3,7,33,0.3333333333333333
1,3,7,34,0.3333333333333333
2,3,7,34,0.3333333333333333
3,3,7,34,0.5
4,3,7,34,0.3333333333333333
1,3,7,35,0.5
2,3,7,35,0.3333333333333333
3,3,7,35,0.3333333333333333
4,3,7,35,0.5
1,3,7,36,0.25
2,3,7,36,0.25
3,3,7,36,0.25
4,3,7,36,0.5
1,3,7,37,0.2
2,3,7,37,0.3333333333333333
3,3,7,37,0.3333333333333333
4,3,7,37,0.6666666666666666
1,3,7,38,0.5
2,3,7,38,0.6
3,3,7,38,0.3333333333333333
4,3,7,38,0.5
1,3,7,39,0.3333333333333333
2,3,7,39,0.25
3,3,7,39,0.5
4,3,7,39,0.3333333333333333
1,3,7,40,0.2
2,3,7,40,0.25
3,3,7,40,0.25
4,3,7,40,0.5
1,3,7,41,0.25
2,3,7,41,0.5
3,3,7,41,0.5
4,3,7,41,0.5
1,3,7,42,0.5
2,3,7,42,0.5
3,3,7,42,0.5
4,3,7,42,0.3333333333333333
1,3,7,43,0.3333333333333333
2,3,7,43,0.25
3,3,7,43,0.3333333333333333
4,3,7,43,0.5
1,3,7,44,0.2857142857142857
2,3,7,44,0.14285714285714285
3,3,7,44,0.25
4,3,7,44,0.3333333333333333
1,3,7,45,0.3333333333333333
2,3,7,45,0.5
3,3,7,45,0.5
4,3,7,45,0.5
1,3,7,46,0.3333333333333333
2,3,7,46,0.5
3,3,7,46,0.5
4,3,7,46,0.5
1,3,7,47,0.5
2,3,7,47,0.5
3,3,7,47,0.5
4,3,7,47,0.5
1,3,7,48,0.6666666666666666
2,3,7,48,0.6666666666666666
3,3,7,48,0.6666666666666666
4,3,7,48,0.5
1,3,7,49,0.5
2,3,7,49,0.5
3,3,7,49,0.5
4,3,7,49,0.5
1,3,7,50,0.5
2,3,7,50,0.5
3,3,7,50,0.5
4,3,7,50,0.5
1,3,7,51,0.3333333333333333
2,3,7,51,0.3333333333333333
3,3,7,51,0.5
4,3,7,51,0.5
1,3,7,52,0.3333333333333333
2,3,7,52,0.5
3,3,7,52,0.5
4,3,7,52,0.5
1,3,7,53,0.5
2,3,7,53,0.5
3,3,7,53,0.5
4,3,7,53,0.5
1,3,7,54,0.5
2,3,7,54,0.5
3,3,7,54,0.5
4,3,7,54,0.5
1,3,7,55,0.5
2,3,7,55,0.5
3,3,7,55,0.5
4,3,7,55,0.5
1,3,7,56,0.5
2,3,7,56,0.5
3,3,7,56,0.5
4,3,7,56,0.5
1,3,7,57,0.5
2,3,7,57,0.5
3,3,7,57,0.5
4,3,7,57,0.5
1,3,7,58,0.5
2,3,7,58,0.5
3,3,7,58,0.5
4,3,7,58,0.5
1,3,7,59,0.5
2,3,7,59,0.5
3,3,7,59,0.5
4,3,7,59,0.5
1,3,7,60,0.5
2,3,7,60,0.5
3,3,7,60,0.5
4,3,7,60,0.5
1,3,8,0,0.14285714285714285
2,3,8,0,0.3333333333333333
3,3,8,0,0.3333333333333333
4,3,8,0,0.3333333333333333
1,3,8,1,0.1111111111111111
2,3,8,1,0.125
3,3,8,1,0.16666666666666666
4,3,8,1,0.16666666666666666
1,3,8,2,0.1111111111111111
2,3,8,2,0.125
3,3,8,2,0.25
4,3,8,2,0.3333333333333333
1,3,8,3,0.08333333333333333
2,3,8,3,0.125
3,3,8,3,0.16666666666666666
4,3,8,3,0.2
1,3,8,4,0.07692307692307693
2,3,8,4,0.1111111111111111
3,3,8,4,0.14285714285714285
4,3,8,4,0.16666666666666666
1,3,8,5,0.1111111111111111
2,3,8,5,0.16666666666666666
3,3,8,5,0.3333333333333333
4,3,8,5,0.5
1,3,8,6,0.1111111111111111
2,3,8,6,0.2
3,3,8,6,0.3333333333333333
4,3,8,6,0.5
1,3,8,7,0.2
2,3,8,7,0.2
3,3,8,7,0.16666666666666666
4,3,8,7,0.25
1,3,8,8,0.09090909090909091
2,3,8,8,0.16666666666666666
3,3,8,8,0.16666666666666666
4,3,8,8,0.5
1,3,8,9,0.3333333333333333
2,3,8,9,0.16666666666666666
3,3,8,9,0.3333333333333333
4,3,8,9,0.25
1,3,8,10,0.16666666666666666
2,3,8,10,0.14285714285714285
3,3,8,10,0.25
4,3,8,10,0.25
1,3,8,11,0.1111111111111111
2,3,8,11,0.1111111111111111
3,3,8,11,0.16666666666666666
4,3,8,11,0.3333333333333333
1,3,8,12,0.1111111111111111
2,3,8,12,0.3333333333333333
3,3,8,12,0.25
4,3,8,12,0.2
1,3,8,13,0.25
2,3,8,13,0.125
3,3,8,13,0.2
4,3,8,13,0.5
1,3,8,14,0.07142857142857142
2,3,8,14,0.125
3,3,8,14,0.2
4,3,8,14,0.3333333333333333
1,3,8,15,0.125
2,3,8,15,0.25
3,3,8,15,0.3333333333333333
4,3,8,15,0.5
1,3,8,16,0.125
2,3,8,16,0.2
3,3,8,16,0.16666666666666666
4,3,8,16,0.16666666666666666
1,3,8,17,0.1
2,3,8,17,0.16666666666666666
3,3,8,17,0.16666666666666666
4,3,8,17,0.5
1,3,8,18,0.1111111111111111
2,3,8,18,0.2
3,3,8,18,0.25
4,3,8,18,0.2
1,3,8,19,0.14285714285714285
2,3,8,19,0.1111111111111111
3,3,8,19,0.14285714285714285
4,3,8,19,0.5
1,3,8,20,0.1
2,3,8,20,0.16666666666666666
3,3,8,20,0.5
4,3,8,20,0.25
1,3,8,21,0.16666666666666666
2,3,8,21,0.3333333333333333
3,3,8,21,0.3333333333333333
4,3,8,21,0.5
1,3,8,22,0.2
2,3,8,22,0.2
3,3,8,22,0.16666666666666666
4,3,8,22,0.25
1,3,8,23,0.2857142857142857
2,3,8,23,0.2857142857142857
3,3,8,23,0.4
4,3,8,23,0.3333333333333333
1,3,8,24,0.25
2,3,8,24,0.3333333333333333
3,3,8,24,0.3333333333333333
4,3,8,24,0.5
1,3,8,25,0.125
2,3,8,25,0.2
3,3,8,25,0.3333333333333333
4,3,8,25,0.3333333333333333
1,3,8,26,0.2
2,3,8,26,0.25
3,3,8,26,0.3333333333333333
4,3,8,26,0.3333333333333333
1,3,8,27,0.2857142857142857
2,3,8,27,0.3333333333333333
3,3,8,27,0.3333333333333333
4,3,8,27,0.3333333333333333
1,3,8,28,0.25
2,3,8,28,0.16666666666666666
3,3,8,28,0.1111111111111111
4,3,8,28,0.2
1,3,8,29,0.037037037037037035
2,3,8,29,0.047619047619047616
3,3,8,29,0.14285714285714285
4,3,8,29,0.3333333333333333
1,3,8,30,0.05263157894736842
2,3,8,30,0.1111111111111111
3,3,8,30,0.2
4,3,8,30,0.25
1,3,8,31,0.09090909090909091
2,3,8,31,0.1
3,3,8,31,0.14285714285714285
4,3,8,31,0.125
1,3,8,32,0.08333333333333333
2,3,8,32,0.16666666666666666
3,3,8,32,0.16666666666666666
4,3,8,32,0.5
1,3,8,33,0.25
2,3,8,33,0.2
3,3,8,33,0.3333333333333333
4,3,8,33,0.6666666666666666
1,3,8,34,0.14285714285714285
2,3,8,34,0.25
3,3,8,34,0.4
4,3,8,34,0.5
1,3,8,35,0.4
2,3,8,35,0.5
3,3,8,35,0.5
4,3,8,35,0.5
1,3,8,36,0.3333333333333333
2,3,8,36,0.3333333333333333
3,3,8,36,0.3333333333333333
4,3,8,36,0.5
1,3,8,37,0.3333333333333333
2,3,8,37,0.25
3,3,8,37,0.3333333333333333
4,3,8,37,0.5
1,3,8,38,0.2222222222222222
2,3,8,38,0.4
3,3,8,38,0.5
4,3,8,38,0.5
1,3,8,39,0.6666666666666666
2,3,8,39,0.5
3,3,8,39,0.3333333333333333
4,3,8,39,0.3333333333333333
1,3,8,40,0.5
2,3,8,40,0.3333333333333333
3,3,8,40,0.25
4,3,8,40,0.3333333333333333
1,3,8,41,0.25
2,3,8,41,0.16666666666666666
3,3,8,41,0.2
4,3,8,41,0.3333333333333333
1,3,8,42,0.25
2,3,8,42,0.5
3,3,8,42,0.3333333333333333
4,3,8,42,0.5
1,3,8,43,0.25
2,3,8,43,0.25
3,3,8,43,0.5
4,3,8,43,0.5
1,3,8,44,0.3333333333333333
2,3,8,44,0.5
3,3,8,44,0.5
4,3,8,44,0.5
1,3,8,45,0.4
2,3,8,45,0.3333333333333333
3,3,8,45,0.3333333333333333
4,3,8,45,0.5
1,3,8,46,0.3333333333333333
2,3,8,46,0.5
3,3,8,46,0.5
4,3,8,46,0.5
1,3,8,47,0.3333333333333333
2,3,8,47,0.5
3,3,8,47,0.5
4,3,8,47,0.5
1,3,8,48,0.5
2,3,8,48,0.5
3,3,8,48,0.3333333333333333
4,3,8,48,0.5
1,3,8,49,0.5
2,3,8,49,0.5
3,3,8,49,0.5
4,3,8,49,0.5
1,3,8,50,0.5
2,3,8,50,0.5
3,3,8,50,0.5
4,3,8,50,0.5
1,3,8,51,0.5
2,3,8,51,0.5
3,3,8,51,0.5
4,3,8,51,0.5
1,3,8,52,0.5
2,3,8,52,0.5
3,3,8,52,0.5
4,3,8,52,0.5
1,3,8,53,0.3333333333333333
2,3,8,53,0.5
3,3,8,53,0.5
4,3,8,53,0.5
1,3,8,54,0.5
2,3,8,54,0.5
3,3,8,54,0.5
4,3,8,54,0.5
1,3,8,55,0.5
2,3,8,55,0.5
3,3,8,55,0.5
4,3,8,55,0.5
1,3,8,56,0.5
2,3,8,56,0.5
3,3,8,56,0.5
4,3,8,56,0.5
1,3,8,57,0.5
2,3,8,57,0.5
3,3,8,57,0.5
4,3,8,57,0.5
1,3,8,58,0.5
2,3,8,58,0.5
3,3,8,58,0.5
4,3,8,58,0.5
1,3,8,59,0.5
2,3,8,59,0.5
3,3,8,59,0.5
4,3,8,59,0.5
1,3,8,60,0.5
2,3,8,60,0.5
3,3,8,60,0.5
4,3,8,60,0.5
1,3,9,0,0.25
2,3,9,0,0.2
3,3,9,0,0.5
4,3,9,0,0.25
1,3,9,1,0.16666666666666666
2,3,9,1,0.16666666666666666
3,3,9,1,0.16666666666666666
4,3,9,1,0.3333333333333333
1,3,9,2,0.14285714285714285
2,3,9,2,0.14285714285714285
3,3,9,2,0.3333333333333333
4,3,9,2,0.5
1,3,9,3,0.16666666666666666
2,3,9,3,0.25
3,3,9,3,0.3333333333333333
4,3,9,3,0.3333333333333333
1,3,9,4,0.1111111111111111
2,3,9,4,0.14285714285714285
3,3,9,4,0.25
4,3,9,4,0.5
1,3,9,5,0.5
2,3,9,5,0.3333333333333333
3,3,9,5,0.25
4,3,9,5,0.25
1,3,9,6,0.2
2,3,9,6,0.25
3,3,9,6,0.3333333333333333
4,3,9,6,0.5
1,3,9,7,0.2
2,3,9,7,0.3333333333333333
3,3,9,7,0.5
4,3,9,7,0.3333333333333333
1,3,9,8,0.25
2,3,9,8,0.3333333333333333
3,3,9,8,0.25
4,3,9,8,0.3333333333333333
1,3,9,9,0.14285714285714285
2,3,9,9,0.16666666666666666
3,3,9,9,0.5
4,3,9,9,0.3333333333333333
1,3,9,10,0.14285714285714285
2,3,9,10,0.25
3,3,9,10,0.25
4,3,9,10,0.25
1,3,9,11,0.16666666666666666
2,3,9,11,0.25
3,3,9,11,0.5
4,3,9,11,0.5
1,3,9,12,0.16666666666666666
2,3,9,12,0.3333333333333333
3,3,9,12,0.25
4,3,9,12,0.5
1,3,9,13,0.3333333333333333
2,3,9,13,0.16666666666666666
3,3,9,13,0.5
4,3,9,13,0.5
1,3,9,14,0.25
2,3,9,14,0.3333333333333333
3,3,9,14,0.5
4,3,9,14,0.5
1,3,9,15,0.25
2,3,9,15,0.25
3,3,9,15,0.5
4,3,9,15,0.5
1,3,9,16,0.16666666666666666
2,3,9,16,0.5
3,3,9,16,0.2
4,3,9,16,0.3333333333333333
1,3,9,17,0.2
2,3,9,17,0.2
3,3,9,17,0.3333333333333333
4,3,9,17,0.5
1,3,9,18,0.2
2,3,9,18,0.25
3,3,9,18,0.3333333333333333
4,3,9,18,0.5
1,3,9,19,0.25
2,3,9,19,0.2
3,3,9,19,0.3333333333333333
4,3,9,19,0.5
1,3,9,20,0.16666666666666666
2,3,9,20,0.3333333333333333
3,3,9,20,0.25
4,3,9,20,0.3333333333333333
1,3,9,21,0.3333333333333333
2,3,9,21,0.25
3,3,9,21,0.5
4,3,9,21,0.5
1,3,9,22,0.25
2,3,9,22,0.3333333333333333
3,3,9,22,0.2
4,3,9,22,0.3333333333333333
1,3,9,23,0.16666666666666666
2,3,9,23,0.5
3,3,9,23,0.5
4,3,9,23,0.3333333333333333
1,3,9,24,0.5
2,3,9,24,0.3333333333333333
3,3,9,24,0.25
4,3,9,24,0.25
1,3,9,25,0.25
2,3,9,25,0.2
3,3,9,25,0.3333333333333333
4,3,9,25,0.5
1,3,9,26,0.2
2,3,9,26,0.5
3,3,9,26,0.5
4,3,9,26,0.5
1,3,9,27,0.5
2,3,9,27,0.5
3,3,9,27,0.5
4,3,9,27,0.3333333333333333
1,3,9,28,0.25
2,3,9,28,0.3333333333333333
3,3,9,28,0.25
4,3,9,28,0.25
1,3,9,29,0.2
2,3,9,29,0.14285714285714285
3,3,9,29,0.2
4,3,9,29,0.3333333333333333
1,3,9,30,0.14285714285714285
2,3,9,30,0.25
3,3,9,30,0.5
4,3,9,30,0.5
1,3,9,31,0.25
2,3,9,31,0.3333333333333333
3,3,9,31,0.5
4,3,9,31,0.5
1,3,9,32,0.5
2,3,9,32,0.3333333333333333
3,3,9,32,0.3333333333333333
4,3,9,32,0.5
1,3,9,33,0.5
2,3,9,33,0.3333333333333333
3,3,9,33,0.4
4,3,9,33,0.5
1,3,9,34,0.3333333333333333
2,3,9,34,0.5
3,3,9,34,0.5
4,3,9,34,0.5
1,3,9,35,0.3333333333333333
2,3,9,35,0.3333333333333333
3,3,9,35,0.6666666666666666
4,3,9,35,0.5
1,3,9,36,0.5
2,3,9,36,0.6666666666666666
3,3,9,36,0.5
4,3,9,36,0.5
1,3,9,37,0.6666666666666666
2,3,9,37,0.5
3,3,9,37,0.3333333333333333
4,3,9,37,0.5
1,3,9,38,0.3333333333333333
2,3,9,38,0.3333333333333333
3,3,9,38,0.5
4,3,9,38,0.5
1,3,9,39,0.25
2,3,9,39,0.3333333333333333
3,3,9,39,0.5
4,3,9,39,0.5
1,3,9,40,0.3333333333333333
2,3,9,40,0.5
3,3,9,40,0.5
4,3,9,40,0.5
1,3,9,41,0.2
2,3,9,41,0.5
3,3,9,41,0.5
4,3,9,41,0.5
1,3,9,42,0.5
2,3,9,42,0.5
3,3,9,42,0.5
4,3,9,42,0.5
1,3,9,43,0.5
2,3,9,43,0.5
3,3,9,43,0.5
4,3,9,43,0.5
1,3,9,44,0.5
2,3,9,44,0.5
3,3,9,44,0.5
4,3,9,44,0.5
1,3,9,45,0.3333333333333333
2,3,9,45,0.5
3,3,9,45,0.5
4,3,9,45,0.5
1,3,9,46,0.5
2,3,9,46,0.5
3,3,9,46,0.5
4,3,9,46,0.5
1,3,9,47,0.5
2,3,9,47,0.5
3,3,9,47,0.5
4,3,9,47,0.5
1,3,9,48,0.5
2,3,9,48,0.5
3,3,9,48,0.5
4,3,9,48,0.3333333333333333
1,3,9,49,0.5
2,3,9,49,0.5
3,3,9,49,0.5
4,3,9,49,0.5
1,3,9,50,0.5
2,3,9,50,0.5
3,3,9,50,0.5
4,3,9,50,0.5
1,3,9,51,0.5
2,3,9,51,0.5
3,3,9,51,0.5
4,3,9,51,0.5
1,3,9,52,0.5
2,3,9,52,0.5
3,3,9,52,0.5
4,3,9,52,0.5
1,3,9,53,0.5
2,3,9,53,0.5
3,3,9,53,0.5
4,3,9,53,0.5
1,3,9,54,0.5
2,3,9,54,0.5
3,3,9,54,0.5
4,3,9,54,0.5
1,3,9,55,0.5
2,3,9,55,0.5
3,3,9,55,0.5
4,3,9,55,0.5
1,3,9,56,0.5
2,3,9,56,0.5
3,3,9,56,0.5
4,3,9,56,0.5
1,3,9,57,0.5
2,3,9,57,0.5
3,3,9,57,0.5
4,3,9,57,0.5
1,3,9,58,0.5
2,3,9,58,0.5
3,3,9,58,0.5
4,3,9,58,0.5
1,3,9,59,0.5
2,3,9,59,0.5
3,3,9,59,0.5
4,3,9,59,0.5
1,3,9,60,0.5
2,3,9,60,0.5
3,3,9,60,0.5
4,3,9,60,0.5
1,3,10,0,0.25
2,3,10,0,0.3333333333333333
3,3,10,0,0.3333333333333333
4,3,10,0,0.5
1,3,10,1,0.25
2,3,10,1,0.3333333333333333
3,3,10,1,0.5
4,3,10,1,0.5
1,3,10,2,0.5
2,3,10,2,0.5
3,3,10,2,0.5
4,3,10,2,0.5
1,3,10,3,0.3333333333333333
2,3,10,3,0.5
3,3,10,3,0.5
4,3,10,3,0.5
1,3,10,4,0.2
2,3,10,4,0.5
3,3,10,4,0.5
4,3,10,4,0.5
1,3,10,5,0.5
2,3,10,5,0.5
3,3,10,5,0.3333333333333333
4,3,10,5,0.3333333333333333
1,3,10,6,0.5
2,3,10,6,0.3333333333333333
3,3,10,6,0.3333333333333333
4,3,10,6,0.5
1,3,10,7,0.3333333333333333
2,3,10,7,0.5
3,3,10,7,0.5
4,3,10,7,0.5
1,3,10,8,0.5
2,3,10,8,0.25
3,3,10,8,0.3333333333333333
4,3,10,8,0.3333333333333333
1,3,10,9,0.25
2,3,10,9,0.3333333333333333
3,3,10,9,0.5
4,3,10,9,0.5
1,3,10,10,0.3333333333333333
2,3,10,10,0.5
3,3,10,10,0.5
4,3,10,10,0.5
1,3,10,11,0.3333333333333333
2,3,10,11,0.3333333333333333
3,3,10,11,0.3333333333333333
4,3,10,11,0.5
1,3,10,12,0.2
2,3,10,12,0.5
3,3,10,12,0.5
4,3,10,12,0.5
1,3,10,13,0.25
2,3,10,13,0.5
3,3,10,13,0.5
4,3,10,13,0.5
1,3,10,14,0.5
2,3,10,14,0.5
3,3,10,14,0.5
4,3,10,14,0.5
1,3,10,15,0.5
2,3,10,15,0.5
3,3,10,15,0.5
4,3,10,15,0.5
1,3,10,16,0.5
2,3,10,16,0.5
3,3,10,16,0.5
4,3,10,16,0.5
1,3,10,17,0.3333333333333333
2,3,10,17,0.25
3,3,10,17,0.5
4,3,10,17,0.3333333333333333
1,3,10,18,0.25
2,3,10,18,0.3333333333333333
3,3,10,18,0.3333333333333333
4,3,10,18,0.5
1,3,10,19,0.3333333333333333
2,3,10,19,0.5
3,3,10,19,0.5
4,3,10,19,0.5
1,3,10,20,0.3333333333333333
2,3,10,20,0.25
3,3,10,20,0.5
4,3,10,20,0.5
1,3,10,21,0.25
2,3,10,21,0.5
3,3,10,21,0.5
4,3,10,21,0.5
1,3,10,22,0.5
2,3,10,22,0.5
3,3,10,22,0.5
4,3,10,22,0.5
1,3,10,23,0.3333333333333333
2,3,10,23,0.3333333333333333
3,3,10,23,0.25
4,3,10,23,0.3333333333333333
1,3,10,24,0.5
2,3,10,24,0.5
3,3,10,24,0.5
4,3,10,24,0.5
1,3,10,25,0.5
2,3,10,25,0.5
3,3,10,25,0.3333333333333333
4,3,10,25,0.5
1,3,10,26,0.3333333333333333
2,3,10,26,0.3333333333333333
3,3,10,26,0.5
4,3,10,26,0.5
1,3,10,27,0.3333333333333333
2,3,10,27,0.5
3,3,10,27,0.5
4,3,10,27,0.5
1,3,10,28,0.5
2,3,10,28,0.5
3,3,10,28,0.5
4,3,10,28,0.3333333333333333
1,3,10,29,0.3333333333333333
2,3,10,29,0.3333333333333333
3,3,10,29,0.5
4,3,10,29,0.5
1,3,10,30,0.25
2,3,10,30,0.3333333333333333
3,3,10,30,0.5
4,3,10,30,0.5
1,3,10,31,0.2
2,3,10,31,0.5
3,3,10,31,0.5
4,3,10,31,0.5
1,3,10,32,0.5
2,3,10,32,0.5
3,3,10,32,0.5
4,3,10,32,0.6666666666666666
1,3,10,33,0.5
2,3,10,33,0.6666666666666666
3,3,10,33,0.5
4,3,10,33,0.5
1,3,10,34,0.6666666666666666
2,3,10,34,0.5
3,3,10,34,0.5
4,3,10,34,0.5
1,3,10,35,0.5
2,3,10,35,0.5
3,3,10,35,0.5
4,3,10,35,0.5
1,3,10,36,0.5
2,3,10,36,0.5
3,3,10,36,0.5
4,3,10,36,0.5
1,3,10,37,0.5
2,3,10,37,0.5
3,3,10,37,0.5
4,3,10,37,0.3333333333333333
1,3,10,38,0.3333333333333333
2,3,10,38,0.3333333333333333
3,3,10,38,0.5
4,3,10,38,0.5
1,3,10,39,0.3333333333333333
2,3,10,39,0.6666666666666666
3,3,10,39,0.5
4,3,10,39,0.5
1,3,10,40,0.5
2,3,10,40,0.3333333333333333
3,3,10,40,0.5
4,3,10,40,0.5
1,3,10,41,0.5
2,3,10,41,0.5
3,3,10,41,0.5
4,3,10,41,0.5
1,3,10,42,0.5
2,3,10,42,0.5
3,3,10,42,0.5
4,3,10,42,0.5
1,3,10,43,0.5
2,3,10,43,0.5
3,3,10,43,0.5
4,3,10,43,0.5
1,3,10,44,0.5
2,3,10,44,0.5
3,3,10,44,0.5
4,3,10,44,0.5
1,3,10,45,0.5
2,3,10,45,0.5
3,3,10,45,0.5
4,3,10,45,0.5
1,3,10,46,0.5
2,3,10,46,0.5
3,3,10,46,0.5
4,3,10,46,0.5
1,3,10,47,0.5
2,3,10,47,0.5
3,3,10,47,0.5
4,3,10,47,0.5
1,3,10,48,0.5
2,3,10,48,0.5
3,3,10,48,0.5
4,3,10,48,0.5
1,3,10,49,0.5
2,3,10,49,0.5
3,3,10,49,0.5
4,3,10,49,0.5
1,3,10,50,0.5
2,3,10,50,0.5
3,3,10,50,0.5
4,3,10,50,0.5
1,3,10,51,0.5
2,3,10,51,0.5
3,3,10,51,0.5
4,3,10,51,0.5
1,3,10,52,0.5
2,3,10,52,0.5
3,3,10,52,0.5
4,3,10,52,0.5
1,3,10,53,0.5
2,3,10,53,0.5
3,3,10,53,0.5
4,3,10,53,0.5
1,3,10,54,0.5
2,3,10,54,0.5
3,3,10,54,0.5
4,3,10,54,0.5
1,3,10,55,0.5
2,3,10,55,0.5
3,3,10,55,0.5
4,3,10,55,0.5
1,3,10,56,0.5
2,3,10,56,0.5
3,3,10,56,0.5
4,3,10,56,0.5
1,3,10,57,0.5
2,3,10,57,0.5
3,3,10,57,0.5
4,3,10,57,0.5
1,3,10,58,0.5
2,3,10,58,0.5
3,3,10,58,0.5
4,3,10,58,0.5
1,3,10,59,0.5
2,3,10,59,0.5
3,3,10,59,0.5
4,3,10,59,0.5
1,3,10,60,0.5
2,3,10,60,0.5
3,3,10,60,0.5
4,3,10,60,0.5
1,4,1,0,0.14285714285714285
2,4,1,0,0.125
3,4,1,0,0.16666666666666666
4,4,1,0,0.5
1,4,1,1,0.05263157894736842
2,4,1,1,0.09090909090909091
3,4,1,1,0.1111111111111111
4,4,1,1,0.125
1,4,1,2,0.08333333333333333
2,4,1,2,0.14285714285714285
3,4,1,2,0.25
4,4,1,2,0.25
1,4,1,3,0.2
2,4,1,3,0.16666666666666666
3,4,1,3,0.2
4,4,1,3,0.2
1,4,1,4,0.25
2,4,1,4,0.2
3,4,1,4,0.16666666666666666
4,4,1,4,0.3333333333333333
1,4,1,5,0.07142857142857142
2,4,1,5,0.1
3,4,1,5,0.1111111111111111
4,4,1,5,0.2
1,4,1,6,0.25
2,4,1,6,0.07142857142857142
3,4,1,6,0.125
4,4,1,6,0.14285714285714285
1,4,1,7,0.1111111111111111
2,4,1,7,0.2
3,4,1,7,0.16666666666666666
4,4,1,7,0.3333333333333333
1,4,1,8,0.1
2,4,1,8,0.1111111111111111
3,4,1,8,0.25
4,4,1,8,0.25
1,4,1,9,0.1
2,4,1,9,0.16666666666666666
3,4,1,9,0.2
4,4,1,9,0.5
1,4,1,10,0.14285714285714285
2,4,1,10,0.2
3,4,1,10,0.2
4,4,1,10,0.25
1,4,1,11,0.25
2,4,1,11,0.16666666666666666
3,4,1,11,0.3333333333333333
4,4,1,11,0.16666666666666666
1,4,1,12,0.16666666666666666
2,4,1,12,0.14285714285714285
3,4,1,12,0.16666666666666666
4,4,1,12,0.25
1,4,1,13,0.14285714285714285
2,4,1,13,0.2
3,4,1,13,0.16666666666666666
4,4,1,13,0.25
1,4,1,14,0.1
2,4,1,14,0.14285714285714285
3,4,1,14,0.2
4,4,1,14,0.16666666666666666
1,4,1,15,0.5
2,4,1,15,0.3333333333333333
3,4,1,15,0.3333333333333333
4,4,1,15,0.25
1,4,1,16,0.2
2,4,1,16,0.14285714285714285
3,4,1,16,0.2
4,4,1,16,0.14285714285714285
1,4,1,17,0.16666666666666666
2,4,1,17,0.14285714285714285
3,4,1,17,0.16666666666666666
4,4,1,17,0.16666666666666666
1,4,1,18,0.2
2,4,1,18,0.25
3,4,1,18,0.2
4,4,1,18,0.5
1,4,1,19,0.16666666666666666
2,4,1,19,0.3333333333333333
3,4,1,19,0.3333333333333333
4,4,1,19,0.3333333333333333
1,4,1,20,0.25
2,4,1,20,0.25
3,4,1,20,0.4
4,4,1,20,0.3333333333333333
1,4,1,21,0.2857142857142857
2,4,1,21,0.4
3,4,1,21,0.2
4,4,1,21,0.2
1,4,1,22,0.2
2,4,1,22,0.25
3,4,1,22,0.16666666666666666
4,4,1,22,0.5
1,4,1,23,0.14285714285714285
2,4,1,23,0.25
3,4,1,23,0.3333333333333333
4,4,1,23,0.5
1,4,1,24,0.25
2,4,1,24,0.14285714285714285
3,4,1,24,0.5
4,4,1,24,0.3333333333333333
1,4,1,25,0.16666666666666666
2,4,1,25,0.3333333333333333
3,4,1,25,0.16666666666666666
4,4,1,25,0.5
1,4,1,26,0.2
2,4,1,26,0.25
3,4,1,26,0.5
4,4,1,26,0.5
1,4,1,27,0.2
2,4,1,27,0.3333333333333333
3,4,1,27,0.5
4,4,1,27,0.5
1,4,1,28,0.3333333333333333
2,4,1,28,0.3333333333333333
3,4,1,28,0.5
4,4,1,28,0.5
1,4,1,29,0.5
2,4,1,29,0.5
3,4,1,29,0.5
4,4,1,29,0.5
1,4,1,30,0.11764705882352941
2,4,1,30,0.1
3,4,1,30,0.14285714285714285
4,4,1,30,0.25
1,4,1,31,0.09090909090909091
2,4,1,31,0.16666666666666666
3,4,1,31,0.16666666666666666
4,4,1,31,0.3333333333333333
1,4,1,32,0.3333333333333333
2,4,1,32,0.3333333333333333
3,4,1,32,0.3333333333333333
4,4,1,32,0.5
1,4,1,33,0.16666666666666666
2,4,1,33,0.3333333333333333
3,4,1,33,0.5
4,4,1,33,0.3333333333333333
1,4,1,34,0.3333333333333333
2,4,1,34,0.3333333333333333
3,4,1,34,0.3333333333333333
4,4,1,34,0.3333333333333333
1,4,1,35,0.5
2,4,1,35,0.5
3,4,1,35,0.3333333333333333
4,4,1,35,0.25
1,4,1,36,0.2
2,4,1,36,0.3333333333333333
3,4,1,36,0.3333333333333333
4,4,1,36,0.3333333333333333
1,4,1,37,0.3333333333333333
2,4,1,37,0.3333333333333333
3,4,1,37,0.5
4,4,1,37,0.5
1,4,1,38,0.5
2,4,1,38,0.5
3,4,1,38,0.5
4,4,1,38,0.5
1,4,1,39,0.5
2,4,1,39,0.5
3,4,1,39,0.5
4,4,1,39,0.5
